cluster	avg_seq_len	MainBody_length	avg_GC_cont	avg_ATcont_after3p	sum_all_reads	num_gap_bars	scale_rate_5p	num_mismatches_8mer	num_mism_in_MB	len_after_MB	gap_droppin_len	gcs	ats	cpg	cwf	ce	cz	cm2	cm3	ct2	ct3	cl2	cl3	ident2rev_compl_clust	hits_on_mature_miR	bracket-mirna-fraction	hairpin-size-estimate	loop-mirna-distance-estimate	loop-size-estimate	loops-in-hairpin	minimum-free-energy	mirna-bracket-discrepancy	mirna-bracket-majority	mirna-unmatched
1624	18.7	17	0.479708988859	0.0	10	2	2	0	0	4	3	0.111111111111	0.2	0.45	1.88957189894	0.989242296754	0.365384615385	0.848036805916	0.681243806875	0.6875	0.6875	0.75	0.864864864865	65	NO	0.578947368421053	67	0	9	3	-20.00	1	11	8
1625	17.9090909091	15	0.346805321012	0.5	22	7	7	0	0	1	0	0.333333333333	0.166666666667	0.75	1.85914908358	0.938820141587	0.367346938776	0.815983357371	0.645833333333	0.6875	0.64453125	0.75	0.833333333333	72	NO	0.388888888888889	31	0	14	1	-15.60	1	7	11
1626	19.4230769231	19	0.351712803343	0.128206666667	26	2	2	0	0	3	2	0.333333333333	0.0769230769231	0.75	1.90311329823	0.935509560439	0.395833333333	0.781996701719	0.602812434326	0.625	0.477941176471	0.7	0.72972972973	73	NO	0.421052631578947	62	3	6	2	-23.40	1	8	11
1627	18.9166666667	18	0.827858304406	0.00555666666667	60	2	2	0	0	3	1	0.125	0.333333333333	0.253968253968	1.94035112716	0.803416139159	0.404255319149	0.698663368386	0.583204591189	0.5	0.352941176471	0.6	0.648648648649	74	NO	0.736842105263158	72	0	3	2	-43.70	1	14	5
1628	19.1428571429	19	0.780091941083	NA	7	3	3	0	0	0	0	0.2	0.0	0.277777777778	1.91988776982	0.859776914161	0.387755102041	0.731862806241	0.595411576462	0.5625	0.430147058824	0.65	0.702702702703	67	NO	0.736842105263158	43	1	4	1	-43.00	1	14	5
1629	20.05	19	0.415071770335	0.233333333333	20	0	0	0	0	3	0	0.25	0.0909090909091	0.533333333333	1.89202214643	0.979649455265	0.365384615385	0.820259028138	0.681243806875	0.6875	0.6875	0.75	0.864864864865	85	YES	0.842105263157895	58	9	3	1	-47.50	1	16	3
1630	18.5	17	0.570879069331	0.214286666667	14	0	0	0	0	5	3	0.0909090909091	0.0	0.366666666667	1.88957189894	0.989242296754	0.38	0.799289930856	0.661635963738	0.625	0.588235294118	0.7	0.810810810811	75	NO	0.736842105263158	67	5	4	2	-25.20	1	14	5
1631	18.0312663939	18	0.63267388428	0.00129	9531	1	1	0	0	3	1	0.0	0.666666666667	0.333333333333	1.87685547027	0.900818320635	0.375	0.823192548484	0.625	0.6875	0.6015625	0.75	0.805555555556	72	NO	0.444444444444444	21	0	3	1	-29.60	0.666666666666667	8	6
1632	18.2	16	0.43199502023	0.4	5	3	3	0	0	2	0	0.25	0.272727272727	0.533333333333	1.89464150626	0.965647640116	0.365384615385	0.854845486412	0.681243806875	0.75	0.75	0.8	0.891891891892	63	NO	0.684210526315789	71	17	3	1	-20.30	1	13	6
1633	18.6666666667	17	0.457614624797	0.16667	6	2	2	0	0	2	1	0.555555555556	0.0	0.642857142857	1.90156346431	0.943154140846	0.387755102041	0.865330035053	0.642028120601	0.75	0.661764705882	0.8	0.837837837838	70	NO	0.157894736842105	59	2	4	1	-19.80	0.75	3	15
1634	16.9858156028	16	0.688312309573	0.0260033333333	141	2	2	0	0	4	2	0.666666666667	0.2	0.6	1.84058757958	0.809197054418	0.369565217391	0.693599367587	0.576094127022	0.5	0.4	0.6	0.685714285714	70	YES	0.294117647058824	69	27	4	1	-40.30	1	5	12
1635	17.04	16	0.434891098252	0.2	25	1	1	0	0	4	2	0.714285714286	0.555555555556	1.16666666667	1.80024008054	0.838710641915	0.347826086957	0.697474523866	0.563130582248	0.533333333333	0.419047619048	0.631578947368	0.69696969697	70	NO	0.6875	32	0	4	1	-17.40	1	11	5
1636	19.2666666667	19	0.394319131161	0.133335	15	0	0	0	0	2	1	0.5	0.454545454545	0.666666666667	1.90896573037	0.90647263813	0.413043478261	0.715956597523	0.556195890187	0.5	0.323529411765	0.6	0.621621621622	70	YES	0.842105263157895	58	9	3	1	-45.10	1	16	3
1637	17.3333333333	17	0.823836639919	0.010415	48	4	4	0	0	2	1	0.142857142857	1.0	0.291666666667	1.83285127352	0.741829582199	0.369565217391	0.675704882779	0.5538719048	0.328125	0.240625	0.5	0.6	69	NO	0.705882352941177	59	7	7	1	-35.00	1	12	5
1638	18.5	18	0.906471908939	0.0	8	1	1	0	0	2	2	0.176470588235	1.0	0.242857142857	1.93635104575	0.679996246109	0.404255319149	0.683115931181	0.602812434326	0.375	0.286764705882	0.55	0.648648648649	67	NO	0.842105263157895	77	19	3	1	-55.20	0.888888888888889	16	1
1639	17.5625	14	0.664859396709	0.145833333333	48	5	5	0	0	3	0	0.166666666667	0.0	0.342857142857	1.85442894465	0.952437502578	0.367346938776	0.793780783778	0.645833333333	0.625	0.5859375	0.7	0.805555555556	72	NO	0.611111111111111	30	0	7	1	-22.40	1	11	7
1640	17.8333333333	16	0.574054621849	NA	6	5	5	0	0	0	0	0.636363636364	0.25	0.611111111111	1.91141597785	0.889914993838	0.387755102041	0.809774479497	0.661635963738	0.6875	0.647058823529	0.75	0.837837837838	74	NO	0.736842105263158	67	14	3	1	-36.80	1	14	5
1641	19.1428571429	19	0.590123746867	NA	7	2	2	0	0	0	0	0.0909090909091	0.25	0.366666666667	1.89202214643	0.979649455265	0.387755102041	0.827067708634	0.642028120601	0.6875	0.606617647059	0.75	0.810810810811	74	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA
1642	18.7142857143	18	0.421832358674	0.57143	7	1	1	0	0	1	0	0.75	0.0909090909091	1.14285714286	1.92095729573	0.893150600586	0.395833333333	0.750543055796	0.622420277463	0.5625	0.463235294118	0.65	0.72972972973	74	NO	0.684210526315789	68	13	4	1	-28.80	1	13	6
1643	18.8	17	0.420588235294	0.0	5	3	3	0	0	1	0	0.25	0.0909090909091	0.533333333333	1.89202214643	0.979649455265	0.395833333333	0.837552257275	0.622420277463	0.6875	0.566176470588	0.75	0.783783783784	71	NO	0.210526315789474	13	0	6	1	 -8.30	0.5	4	11
1644	18.7777777778	19	0.396439628483	0.22222	9	0	0	0	0	1	0	0.25	0.636363636364	0.533333333333	1.91141597785	0.889914993838	0.38	0.792481250361	0.642028120601	0.625	0.551470588235	0.7	0.783783783784	67	NO	0.421052631578947	67	20	8	1	-24.40	0.615384615384615	8	6
1645	19.2222222222	19	0.317182662539	0.11111	9	1	1	0	0	1	1	0.0	0.0769230769231	0.666666666667	1.89864158766	0.94841021822	0.404255319149	0.848036805916	0.602812434326	0.6875	0.525735294118	0.75	0.756756756757	71	NO	0.684210526315789	58	0	24	1	-13.80	1	13	6
1646	18.0	17	0.888195734434	0.0	5	1	1	0	0	2	0	0.294117647059	0.0	0.257575757576	1.96490075358	0.714397367002	0.387755102041	0.676307250686	0.622420277463	0.5	0.411764705882	0.6	0.702702702703	79	NO	0.631578947368421	33	0	4	1	-42.20	0.857142857142857	12	5
1647	18.0588235294	16	0.510932662539	0.0	17	4	4	0	0	1	1	0.111111111111	0.2	0.45	1.88957189894	0.989242296754	0.38	0.827067708634	0.661635963738	0.6875	0.647058823529	0.75	0.837837837838	67	NO	0.315789473684211	69	20	6	1	-12.50	1	6	13
1648	18.4	18	0.637143102855	0.2	5	1	1	0	0	1	0	0.166666666667	0.142857142857	0.342857142857	1.89464150626	0.965647640116	0.395833333333	0.781996701719	0.622420277463	0.625	0.514705882353	0.7	0.756756756757	67	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA
1649	18.8666666667	17	0.31298245614	0.4	15	2	2	0	0	2	2	0.666666666667	0.0769230769231	1.2	1.92095729573	0.893150600586	0.395833333333	0.7213782576	0.615019419599	0.5625	0.463235294118	0.65	0.72972972973	65	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA
1650	18.6	19	0.688372893017	NA	5	1	1	0	0	0	0	0.230769230769	1.0	0.325	1.91588768842	0.778715980965	0.395833333333	0.7437343753	0.595411576462	0.421875	0.322610294118	0.6	0.675675675676	72	NO	0.473684210526316	45	7	3	1	-28.60	1	9	10
1651	18.0	17	0.451509287926	0.0	5	1	1	0	0	2	0	0.777777777778	0.4	1.125	1.9294290877	0.850111863128	0.413043478261	0.715956597523	0.575803733324	0.5	0.352941176471	0.6	0.648648648649	70	NO	0.210526315789474	63	26	4	1	-20.50	1	4	15
1652	18.8571428571	18	0.735865153079	0.428575	7	1	1	0	0	2	2	0.285714285714	0.2	0.311111111111	1.91141597785	0.889914993838	0.38	0.761027604437	0.661635963738	0.5625	0.529411764706	0.65	0.783783783784	68	NO	0.684210526315789	66	13	5	1	-25.80	1	13	6
1653	18.8461538462	18	0.492032163743	NA	13	3	3	0	0	0	0	0.111111111111	0.4	0.45	1.89464150626	0.965647640116	0.387755102041	0.848036805916	0.661635963738	0.75	0.705882352941	0.8	0.864864864865	75	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA
1654	18.0	16	0.36670751634	0.25	6	2	2	0	0	2	0	0.428571428571	0.0	0.7	1.9004939384	0.949511375588	0.38	0.837552257275	0.661635963738	0.6875	0.647058823529	0.75	0.837837837838	75	NO	0.736842105263158	69	2	21	1	-18.90	1	14	5
1655	19.0666666667	19	0.580019493177	NA	15	1	1	0	0	0	0	0.454545454545	0.75	0.458333333333	1.9294290877	0.850111863128	0.38	0.799289930856	0.661635963738	0.625	0.588235294118	0.7	0.810810810811	81	NO	0.315789473684211	25	0	5	1	-38.30	0.75	6	11
1656	19.125	19	0.483625730994	0.0	8	1	1	0	0	1	0	0.333333333333	0.0	0.5	1.89202214643	0.979649455265	0.38	0.854845486412	0.642028120601	0.75	0.661764705882	0.8	0.837837837838	67	NO	0.263157894736842	27	6	4	1	-13.50	1	5	14
1657	16.2748815166	16	0.627682601234	0.00632	211	5	5	0	0	9	1	0.272727272727	0.2	0.392857142857	1.76899008054	0.924800876357	0.326530612245	0.843389315569	0.634559153676	0.733333333333	0.733333333333	0.789473684211	0.878787878788	79	NO	0.5	42	7	6	1	-45.60	0.727272727272727	8	5
1658	18.527027027	17	0.5078125	0.62162	74	2	2	0	0	1	0	0.111111111111	0.0	0.45	1.88802206502	0.996886877161	0.387755102041	0.854845486412	0.642028120601	0.75	0.661764705882	0.8	0.837837837838	70	NO	0.368421052631579	56	15	6	1	-23.90	0.7	7	9
1659	19.0	19	0.578947368421	NA	7	0	0	0	0	0	0	0.0909090909091	0.25	0.366666666667	1.89202214643	0.979649455265	0.365384615385	0.903592361472	0.681243806875	0.8125	0.8125	0.85	0.918918918919	77	NO	0.526315789473684	24	0	3	1	-28.30	0.714285714285714	10	5
1660	18.1617647059	18	0.413499025341	0.69118	68	0	0	0	0	1	0	0.25	0.454545454545	0.533333333333	1.9004939384	0.936610717807	0.365384615385	0.809774479497	0.681243806875	0.6875	0.6875	0.75	0.864864864865	74	NO	0.263157894736842	18	0	9	1	-17.70	0.625	5	11
1661	17.2685950413	17	0.343124355005	0.15014	242	0	0	0	0	3	2	0.0	0.272727272727	0.666666666667	1.80910554052	0.950753201251	0.36170212766	0.800704882779	0.606703988157	0.625	0.541666666667	0.7	0.771428571429	75	NO	0.235294117647059	18	2	5	1	-15.40	1	4	13
1662	18.3333333333	16	0.601973684211	0.38889	9	1	1	0	0	2	0	0.454545454545	0.5	0.458333333333	1.90896573037	0.90647263813	0.395833333333	0.781996701719	0.622420277463	0.625	0.514705882353	0.7	0.756756756757	68	NO	0.315789473684211	66	21	10	1	-20.60	1	6	13
1663	18.5555555556	18	0.703216374269	NA	9	1	1	0	0	0	0	0.0769230769231	0.333333333333	0.309523809524	1.90311329823	0.935509560439	0.404255319149	0.809774479497	0.622420277463	0.625	0.514705882353	0.7	0.756756756757	75	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA
1664	18.26	18	0.552782478361	0.04	50	1	1	0	0	6	1	0.2	0.75	0.416666666667	1.87962035009	0.886038626868	0.391304347826	0.716646776457	0.604166666667	0.5	0.40625	0.6	0.694444444444	72	NO	0.777777777777778	78	14	10	1	-27.40	1	14	4
1665	18.0	16	0.884868421053	NA	6	3	3	0	0	0	0	0.0588235294118	0.0	0.236111111111	1.96159730932	0.741613098485	0.395833333333	0.683115931181	0.602812434326	0.5	0.382352941176	0.6	0.675675675676	74	NO	0.684210526315789	47	5	3	1	-51.80	1	13	6
1666	18.4285714286	17	0.556702213049	NA	14	2	2	0	0	0	0	0.4	0.555555555556	0.47619047619	1.90818290554	0.911914903802	0.395833333333	0.764703472583	0.602812434326	0.625	0.477941176471	0.7	0.72972972973	68	NO	0.473684210526316	77	0	6	3	-11.50	1	9	10
1667	19.0	19	0.263157894737	NA	6	0	0	0	0	0	0	0.2	0.0	0.833333333333	1.90818290554	0.911914903802	0.395833333333	0.761027604437	0.615019419599	0.5625	0.463235294118	0.65	0.72972972973	65	NO	0.473684210526316	36	0	12	1	-21.70	1	9	10
1668	18.4	18	0.445361770439	0.6	5	0	0	0	0	1	0	0.5	0.272727272727	0.666666666667	1.90311329823	0.935509560439	0.404255319149	0.77012513266	0.602812434326	0.625	0.477941176471	0.7	0.72972972973	74	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA
1669	18.0	18	0.413499025341	0.5	6	0	0	0	0	1	0	0.5	0.818181818182	0.666666666667	1.94220347789	0.788988600059	0.395833333333	0.7213782576	0.602812434326	0.5625	0.430147058824	0.65	0.702702702703	68	NO	0.684210526315789	44	4	4	1	-26.40	1	13	6
1670	18.6	19	0.445820433437	NA	5	0	0	0	0	0	0	0.25	0.636363636364	0.533333333333	1.91141597785	0.889914993838	0.404255319149	0.7437343753	0.595411576462	0.5625	0.430147058824	0.65	0.702702702703	69	NO	0.526315789473684	27	0	5	1	-19.70	1	10	9
1671	19.0	19	0.263157894737	NA	16	0	0	0	0	0	0	0.6	0.142857142857	1.25	1.92435948039	0.873706519766	0.395833333333	0.750543055796	0.595411576462	0.5625	0.430147058824	0.65	0.702702702703	79	NO	0.315789473684211	25	0	10	1	-19.30	1	6	13
1672	17.8	16	0.370083705997	0.6	5	2	2	0	0	1	0	0.142857142857	0.0	0.583333333333	1.89357198035	0.972004874858	0.395833333333	0.781996701719	0.595411576462	0.625	0.477941176471	0.7	0.72972972973	74	NO	0.947368421052632	78	0	17	2	-19.20	1	18	1
1673	17.4222222222	17	0.431005993491	0.05926	45	1	1	0	1	9	1	0.0	0.111111111111	0.5	1.7989688296	0.99638905373	0.369565217391	0.738204882779	0.5538719048	0.5625	0.4125	0.65	0.685714285714	70	NO	0.882352941176471	78	0	15	2	-17.10	1	15	2
1674	19.0	19	0.315789473684	NA	8	0	0	0	0	0	0	0.333333333333	0.0769230769231	0.75	1.90311329823	0.935509560439	0.431818181818	0.7437343753	0.575803733324	0.5625	0.397058823529	0.65	0.675675675676	68	NO	0.368421052631579	70	20	13	1	-11.30	0.777777777777778	7	10
1675	19.0	19	0.421052631579	NA	11	0	0	0	0	0	0	0.25	0.0909090909091	0.533333333333	1.89202214643	0.979649455265	0.404255319149	0.781996701719	0.595411576462	0.625	0.477941176471	0.7	0.72972972973	75	NO	0.631578947368421	50	2	8	1	-21.10	1	12	7
1676	18.7142857143	19	0.390092879257	NA	7	0	0	0	0	0	0	0.142857142857	0.666666666667	0.583333333333	1.91588768842	0.861485639589	0.395833333333	0.686791799327	0.575803733324	0.5	0.352941176471	0.6	0.648648648649	76	NO	0.473684210526316	52	5	18	1	 -9.90	1	9	10
1677	18.012345679	18	0.504643962848	0.0	81	1	1	0	0	1	1	0.111111111111	0.333333333333	0.45	1.84907769249	0.977342973473	0.367346938776	0.834293835281	0.645833333333	0.6875	0.64453125	0.75	0.833333333333	74	NO	0.5	73	0	4	3	-20.00	1	9	9
1678	18.1111111111	17	0.485148993808	0.66667	9	1	1	0	0	1	0	0.555555555556	0.0	0.642857142857	1.90156346431	0.943154140846	0.38	0.865330035053	0.661635963738	0.75	0.705882352941	0.8	0.864864864865	75	NO	0.526315789473684	70	17	5	1	-24.20	1	10	9
1679	18.6666666667	18	0.540935672515	NA	6	1	1	0	0	0	0	0.2	0.555555555556	0.416666666667	1.90311329823	0.935509560439	0.365384615385	0.865330035053	0.661635963738	0.75	0.705882352941	0.8	0.864864864865	75	NO	0.210526315789474	18	0	11	1	-18.10	0.5	4	11
1680	18.5	15	0.653996101365	0.0	6	3	3	0	0	4	0	0.0769230769231	0.666666666667	0.309523809524	1.92095729573	0.893150600586	0.38	0.827067708634	0.661635963738	0.6875	0.647058823529	0.75	0.837837837838	67	NO	0.421052631578947	21	0	3	1	-31.40	0.615384615384615	8	6
1681	18.6744186047	18	0.464912280702	0.67442	43	0	0	0	1	1	0	0.5	0.272727272727	0.666666666667	1.90311329823	0.935509560439	0.38	0.827067708634	0.661635963738	0.6875	0.647058823529	0.75	0.837837837838	73	NO	0.631578947368421	32	0	5	1	-21.70	1	12	7
1682	19.0	19	0.473684210526	NA	6	0	0	0	0	0	0	0.333333333333	0.6	0.5	1.90896573037	0.90647263813	0.387755102041	0.809774479497	0.642028120601	0.6875	0.606617647059	0.75	0.810810810811	72	NO	0.473684210526316	67	0	31	1	-10.07	1	9	10
1683	18.7926829268	16	0.537606155214	0.162603333333	82	9	9	0	0	10	3	0.2	0.142857142857	0.416666666667	1.80343950882	0.977123699846	0.354166666667	0.84375	0.606703988157	0.6875	0.595833333333	0.75	0.8	70	NO	0.705882352941177	38	0	4	1	-18.50	1	12	5
1684	18.5	18	0.629916294003	0.0	6	0	0	0	0	1	0	0.5	0.714285714286	0.444444444444	1.93080980928	0.839911453578	0.387755102041	0.771512153078	0.642028120601	0.625	0.551470588235	0.7	0.783783783784	71	NO	0.263157894736842	19	0	8	1	-10.60	0.714285714285714	5	12
1685	16.602739726	16	0.559246418591	0.08219	73	4	4	0	0	3	2	0.111111111111	0.428571428571	0.45	1.76112949407	0.961897470348	0.347826086957	0.784893065497	0.586940106057	0.666666666667	0.571428571429	0.736842105263	0.787878787879	63	NO	0.6875	54	0	28	1	-22.20	1	11	5
1686	18.0	17	0.471091331269	0.07692	13	2	2	0	1	1	1	0.555555555556	0.111111111111	0.642857142857	1.85914908358	0.938820141587	0.375	0.834293835281	0.625	0.6875	0.6015625	0.75	0.805555555556	72	NO	0.444444444444444	76	20	11	1	-16.50	1	8	10
1687	18.5151515152	18	0.504643962848	0.0	33	1	1	0	0	1	0	0.4	0.333333333333	0.47619047619	1.89864158766	0.94841021822	0.387755102041	0.827067708634	0.642028120601	0.6875	0.606617647059	0.75	0.810810810811	76	NO	0.736842105263158	61	7	8	1	-26.70	1	14	5
1688	19.0	19	0.526315789474	NA	13	0	0	0	0	0	0	0.2	0.555555555556	0.416666666667	1.90311329823	0.935509560439	0.387755102041	0.809774479497	0.642028120601	0.6875	0.606617647059	0.75	0.810810810811	68	NO	0.368421052631579	20	0	3	1	-32.20	0.583333333333333	7	7
1689	17.3166666667	17	0.478758169935	0.03334	60	10	10	0	0	1	1	0.5	0.111111111111	0.666666666667	1.81117581487	0.951983906544	0.34693877551	0.831954882779	0.628926210379	0.6875	0.641666666667	0.75	0.828571428571	70	NO	0.647058823529412	70	20	3	1	-13.20	1	11	6
1690	19.8823529412	17	0.455397186615	0.64706	17	10	10	0	0	1	0	0.5	0.4	0.666666666667	1.86337139174	0.920625085141	0.375	0.815983357371	0.604166666667	0.6875	0.55859375	0.75	0.777777777778	70	NO	0.5	56	0	6	2	-16.20	1	9	9
1691	19.7272727273	18	0.630010421677	NA	11	10	10	0	0	0	0	0.0	0.0	0.333333333333	1.85330000064	0.959147917027	0.382978723404	0.834293835281	0.625	0.6875	0.6015625	0.75	0.805555555556	68	NO	0.388888888888889	23	0	4	1	-24.30	0.7	7	8
1692	17.7644183773	16	0.412061383619	NA	1023	13	13	0	0	0	0	0.5	0.0	0.666666666667	1.85638420376	0.953599835354	0.382978723404	0.775470305869	0.596303255186	0.625	0.5078125	0.7	0.75	72	NO	0.555555555555556	45	0	5	2	-10.80	0.769230769230769	10	5
1693	20.7777777778	17	0.313451858814	0.148146666667	18	3	3	0	0	9	8	0.2	0.384615384615	0.833333333333	1.86954895899	0.882623264189	0.391304347826	0.815983357371	0.596303255186	0.6875	0.55859375	0.75	0.777777777778	75	NO	0.444444444444444	52	0	12	2	 -8.70	1	8	10
1694	20.8181818182	16	0.419422672844	0.27273	11	6	6	0	0	9	8	0.5	0.0	0.666666666667	1.85638420376	0.953599835354	0.382978723404	0.75715982796	0.596303255186	0.625	0.5078125	0.7	0.75	74	NO	0.388888888888889	44	0	13	1	 -8.00	1	7	11
1695	21.2008032129	16	0.366736521389	0.373493333333	249	12	12	0	0	12	8	0.2	0.384615384615	0.833333333333	1.86954895899	0.882623264189	0.367346938776	0.775470305869	0.617136588519	0.625	0.546875	0.7	0.777777777778	72	NO	0.333333333333333	38	0	8	1	-16.10	1	6	12
1696	19.5714285714	18	0.549872349872	NA	28	10	10	0	0	0	0	0.2	0.0	0.416666666667	1.84649132015	0.987468750601	0.375	0.863705599987	0.645833333333	0.75	0.703125	0.8	0.861111111111	72	NO	0.611111111111111	44	2	4	1	-23.40	1	11	7
1697	19.935483871	18	0.780700319819	0.0967733333333	62	3	3	0	0	11	6	0.285714285714	1.0	0.311111111111	1.87685547027	0.74776901496	0.382978723404	0.69297559301	0.617136588519	0.375	0.328125	0.55	0.694444444444	70	NO	0.555555555555556	25	0	5	1	-55.10	0.769230769230769	10	5
1698	18.3529411765	16	0.516386732081	0.117646666667	17	2	2	1	0	11	2	0.2	0.25	0.416666666667	1.84907769249	0.977342973473	0.367346938776	0.863705599987	0.645833333333	0.75	0.703125	0.8	0.861111111111	67	YES	0.555555555555556	73	0	3	2	-16.20	0.769230769230769	10	5
1699	18.8	17	0.539098972923	0.133333333333	10	7	7	0	0	4	0	0.333333333333	0.111111111111	0.5	1.84907769249	0.977342973473	0.352941176471	0.904218651489	0.666666666667	0.8125	0.8125	0.85	0.916666666667	70	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA
1700	19.0192307692	18	0.370234167564	0.214743333333	104	1	1	0	0	10	5	0.142857142857	0.0909090909091	0.583333333333	1.84907769249	0.977342973473	0.367346938776	0.764369019072	0.645833333333	0.5625	0.52734375	0.65	0.777777777778	75	NO	0.444444444444444	73	20	9	1	-31.10	1	8	10
1701	18.1894736842	17	0.401475103233	0.22105	95	1	1	0	0	10	2	0.142857142857	0.4	0.583333333333	1.80910554052	0.950753201251	0.354166666667	0.78125	0.628926210379	0.625	0.583333333333	0.7	0.8	67	NO	0.588235294117647	62	0	8	2	-14.40	1	10	7
1702	18.9166666667	9	0.449462272832	0.333333333333	12	8	8	0	0	14	12	0.25	0.0	0.533333333333	1.84744175668	0.985412252791	0.352941176471	0.874806886783	0.666666666667	0.75	0.75	0.8	0.888888888889	68	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA
1703	18.4927536232	18	0.475714703976	0.0579733333333	138	1	1	0	0	10	1	0.333333333333	0.111111111111	0.5	1.84907769249	0.977342973473	0.352941176471	0.815983357371	0.666666666667	0.625	0.625	0.7	0.833333333333	67	NO	0.777777777777778	72	8	8	1	-16.00	1	14	4
1704	19.7894736842	17	0.515366369288	0.0701766666667	19	9	9	0	0	9	3	0.4	0.25	0.47619047619	1.85442894465	0.952437502578	0.367346938776	0.793780783778	0.625	0.625	0.546875	0.7	0.777777777778	65	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA
1705	18.8461538462	16	0.471607868619	0.358976666667	26	8	8	0	0	3	0	0.0	0.2	0.5	1.84649132015	0.987468750601	0.367346938776	0.793780783778	0.604166666667	0.625	0.5078125	0.7	0.75	71	NO	0.555555555555556	66	0	8	2	-17.20	1	10	8
1706	18.231884058	18	0.560803718698	0.00483333333333	138	9	9	0	0	6	1	0.2	0.75	0.416666666667	1.87962035009	0.886038626868	0.367346938776	0.804882070575	0.625	0.625	0.546875	0.7	0.777777777778	76	NO	0.666666666666667	78	16	8	1	-19.50	1	12	6
1707	19.4054054054	18	0.712391272823	0.0	37	8	8	0	0	5	1	0.384615384615	0.2	0.361111111111	1.86954895899	0.882623264189	0.375	0.762900409218	0.625	0.625	0.546875	0.7	0.777777777778	75	NO	0.611111111111111	25	0	3	1	-33.30	1	11	7
1708	19.0	16	0.458333333333	0.0666666666667	5	4	4	0	0	7	0	0.714285714286	0.0909090909091	1.16666666667	1.87685547027	0.900818320635	0.352941176471	0.793780783778	0.666666666667	0.625	0.625	0.7	0.833333333333	67	NO	0.5	67	19	8	1	-11.80	1	9	9
1709	18.7941176471	16	0.652789535989	0.00326666666667	204	11	11	0	0	8	4	0.0	0.333333333333	0.333333333333	1.85802013957	0.945530556036	0.367346938776	0.863705599987	0.645833333333	0.75	0.703125	0.8	0.861111111111	72	NO	0.388888888888889	78	7	5	3	-29.20	0.636363636363636	7	7
1710	17.5614035088	16	0.668812143058	0.0467833333333	57	8	8	0	0	5	3	0.0	0.333333333333	0.333333333333	1.85802013957	0.945530556036	0.367346938776	0.863705599987	0.625	0.75	0.65625	0.8	0.833333333333	74	NO	0.888888888888889	67	10	4	1	-23.70	1	16	2
1711	20.4	17	0.816812782805	0.133333333333	5	3	3	0	0	6	0	0.0666666666667	1.0	0.267857142857	1.87962035009	0.740341057483	0.4	0.663563828304	0.533803255186	0.328125	0.205078125	0.5	0.555555555556	72	NO	0.888888888888889	72	7	3	2	-42.10	0.941176470588235	16	1
